2017-05-07 10:32:43,854 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.juve.payroll.model:payrollmodel:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\payrollmodel\pom.xml.
2017-05-07 10:32:43,904 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.juve.payroll.web:payrollweb:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\payrollweb\pom.xml.
2017-05-07 10:32:44,800 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-07 10:32:44,803 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-07 10:32:44,805 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-07 10:32:44,806 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-07 10:32:44,820 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-07 10:32:44,821 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-07 10:32:44,822 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-05-07 10:32:44,823 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-05-07 10:38:21,390 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.juve.payroll:payroll:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\pom.xml.
2017-05-07 10:38:22,040 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.juve.payroll.web:payrollweb:1.0.0.0 @ C:\development\payroll_system\payroll_system_workspace\payroll\payrollweb\pom.xml.
